Ident;CRUISE;SHIP;YEAR;MONTH;DAY;HOUR;LONGITUDE;LATITUDE;Period;DEPTH;Domain;DC;SST;SALINITY;OXYGEN;WM;WMCode;Clorofila;fosfatos;nitratos;nitritos;silicatos;TOTAL.BIOMASS;ANCHOVIES;SARDINE;JACK.MACKEREL;MACKEREL;SAMASA;FALSO.VOLADOR;BAGRE;CAMOTILLO;VINCIGUERRIA;POTA;MUNIDA;TotalBsinMunida
4478;c0001-02;BIC-Olaya;2000;2;2;226;-78.05833333333334;-13.15666666666667;N;4462.47597816;A0;82.6046515811;24.1;35.15;5.36;ASS;3;.448;1.56310330325;.0515104258225;.384178028633;2.5878179256;118;0;0;0;0;0;0;0;0;98;20;0;118
4468;c0001-02;BIC-Olaya;2000;2;2;244;-78.06833333333333;-13.15166666666667;N;4489.45602969;A0;82.8539443615;24.1;35.14;5.36;ASS;3;.436;1.54594845911;.0511641460392;.437609844276;2.59741832069;120;0;0;0;0;0;0;0;0;100;20;0;120
1252;c0001-02;BIC-SNP;2000;2;22;1452;-81.21;-5.131666666666667;D;10;AP;2.18990804382;24.1;33.94;5.36;AES;2;1.159;.541418112142;1.50334387109;2.21288472512;1.78778444716;212;200;0;0;0;0;0;12;0;0;0;0;212
1917;c0001-02;BIC-Olaya;2000;2;13;311;-80.55166666666666;-9.323333333333334;N;5671.143075;A0;108.840724993;23.9;35.13;5.36;ASS;3;1.836;.913326320484;.0632309960959;1.34001726737;2.61126504331;0;0;0;0;0;0;0;0;0;0;0;0;0
7554;c0001-02;BIC-Olaya;2000;1;24;1851;-73.87;-16.865;CN;3635.08389302;A0;37.7532226341;23.8;34.95;5.36;AM;5;.243;.671523139554;.065162233687;.397300416402;5.08147684092;101;0;0;0;36;0;0;0;0;24;0;41;60
1753;c0001-02;BIC-Olaya;2000;2;17;1057;-80.755;-8.075;D;2214.89334757;A0;79.7831914676;23.8;35.04;5.36;ASS;3;1.619;.855883359776;.0986449825949;.374559891207;4.18732388064;0;0;0;0;0;0;0;0;0;0;0;0;0
7659;c0001-02;BIC-Olaya;2000;1;24;1631;-73.64;-16.81333333333333;D;2704.41346704;A0;31.5545754156;23.7;34.99;5.36;AM;5;.397;.677229484151;.0787273277082;.805276906394;6.20376749135;2;0;0;0;0;0;0;0;0;0;0;2;0
4019;c0001-02;BIC-Olaya;2000;2;7;1141;-78.495;-11.97833333333333;D;3076.85315019;A0;64.9169822938;23.5;35.06;5.36;ASS;3;.243;.785900339644;.0728237125239;1.1919990318;3.91814326629;0;0;0;0;0;0;0;0;0;0;0;0;0
4002;c0001-02;BIC-Olaya;2000;2;7;1130;-78.51;-11.99166666666667;D;3204.02737069;A0;66.0677641509;23.5;35.07;5.36;ASS;3;.233;.774722363338;.0726358838638;1.20290178076;3.92888337297;0;0;0;0;0;0;0;0;0;0;0;0;0
7722;c0001-02;BIC-SNP;2000;1;25;112;-73.49566666666666;-16.77333333333333;N;2194.72131691;A0;25.2160905739;23.4;35.01;5.36;AM;5;.583;.620138983047;.0903167579034;1.0688149864;6.02364950849;8;0;0;0;0;0;0;0;0;0;8;0;8
8239;c0001-02;BIC-SNP;2000;1;23;2148;-72.4565;-17.00366666666667;N;227.479358268;AT;13.2795740753;23.3;35;5.36;AM;5;.67;.543093943663;.284863802606;2.37671502675;4.78652609065;75;0;0;0;0;0;0;0;0;15;60;0;75
7725;c0001-02;BIC-SNP;2000;1;25;119;-73.48566666666666;-16.75633333333334;N;2047.18372142;A0;24.1156432302;23.3;35;5.36;AM;5;.638;.62099283589;.0928822225321;1.08752566522;6.01200073003;8;0;0;0;0;0;0;0;0;0;8;0;8
1756;c0001-02;BIC-Olaya;2000;2;14;58;-80.74833333333333;-8.941666666666666;N;5846.25281522;A0;105.430229668;23.3;35.13;5.36;ASS;3;1.657;1.09550763311;.112822176324;.462777610714;2.63664824855;950;0;114;304;101;0;0;0;0;0;431;0;950
8246;c0001-02;BIC-SNP;2000;1;23;2154;-72.4485;-16.99016666666667;N;208.26556051;AT;12.334035577;23.2;35;5.36;AM;5;.699;.546559931252;.291113840294;2.40613027279;4.82236571463;272;0;0;0;0;0;0;0;0;260;12;0;272
6585;c0001-02;BIC-SNP;2000;1;28;540;-75.76266666666666;-15.59433333333333;CD;3513.09013645;A0;34.3608219424;23.2;35.22;5.36;ASS;3;.325;.63316343658;.0981828586673;1.76442587346;2.44737339505;0;0;0;0;0;0;0;0;0;0;0;0;0
4104;c0001-02;BIC-Olaya;2000;2;7;1301;-78.415;-11.88666666666667;D;2230.21143192;A0;57.7551758496;23.2;35.04;5.36;ASS;3;.286;.86307446689;.0727956866218;1.07683406047;3.67585529077;0;0;0;0;0;0;0;0;0;0;0;0;0
4092;c0001-02;BIC-Olaya;2000;2;7;1255;-78.42833333333333;-11.895;D;2294.94386904;A0;58.6490313764;23.2;35.04;5.36;ASS;3;.278;.853311209363;.0726880867842;1.08126573677;3.67548542914;0;0;0;0;0;0;0;0;0;0;0;0;0
4186;c0001-02;BIC-Olaya;2000;2;7;318;-78.35166666666667;-12.175;N;2738.07179812;A0;66.0352260445;23.1;34.98;5.36;AM;5;.295;.74169935426;.0805350978895;1.85949652273;3.88070496739;0;0;0;0;0;0;0;0;0;0;0;0;0
7341;c0001-02;BIC-Olaya;2000;1;25;433;-74.30166666666666;-17.105;CD;5866.33244257;A0;62.4117185826;23;34.96;5.36;AM;5;.193;.684453139636;.06361337748;.363025984452;3.12206422784;200;0;0;0;0;0;0;0;0;122;0;78;122
5512;c0001-02;BIC-Olaya;2000;1;30;1755;-77.05333333333333;-14.31;CN;4495.99358223;A0;46.0066682335;23;35.07;5.36;ASS;3;.532;1.23083995364;.21209423036;4.27658037816;6.43835412531;206;171;2;31;2;0;0;0;0;0;0;0;206
8050;c0001-02;BIC-SNP;2000;1;24;1409;-72.86;-16.71116666666667;D;122.255950892;AP;6.90184450853;22.8;34.91;5.36;AM;5;1.35;.517527365256;.233245943676;4.38238723061;6.53406080034;1115;1000;0;0;0;115;0;0;0;0;0;0;1115
7408;c0001-02;BIC-Olaya;2000;1;25;615;-74.18833333333333;-16.89833333333333;CD;5379.12590324;A0;48.2591719139;22.8;34.96;5.36;AM;5;.072;.656900255118;.0630908170083;.433703219733;3.53254913011;0;0;0;0;0;0;0;0;0;0;0;0;0
7402;c0001-02;BIC-Olaya;2000;1;25;608;-74.19666666666667;-16.91333333333334;CD;5495.35664401;A0;49.2523780268;22.8;34.96;5.36;AM;5;.074;.66034674574;.0632035667499;.433502944549;3.47760353682;0;0;0;0;0;0;0;0;0;0;0;0;0
4753;c0001-02;BIC-Olaya;2000;2;2;12;-77.765;-12.98333333333333;N;2490.8959878;A0;63.0055473187;22.8;35.05;5.36;ASS;3;.817;1.3216245651;.0624190000159;1.85373167154;5.07411898339;0;0;0;0;0;0;0;0;0;0;0;0;0
3882;c0001-02;BIC-Olaya;2000;2;8;453;-78.63166666666666;-11.47333333333333;N;2195.54290053;A0;59.4660291581;22.8;35.16;5.36;ASS;3;.433;.816524693339;.0467368092889;.431327747485;1.85151142131;291;0;0;0;0;0;0;0;0;288;3;0;291
3538;c0001-02;BIC-Olaya;2000;2;8;2157;-78.91833333333334;-11.02333333333333;N;2373.58442803;A0;64.5272222725;22.8;35.09;5.36;ASS;3;.329;.596222453019;.0453367734107;.323993592596;1.7077753817;140;0;0;0;0;0;0;0;0;129;11;0;140
3349;c0001-02;BIC-Olaya;2000;2;9;1142;-79.08833333333334;-10.88833333333333;D;2553.07756541;A0;69.1818572374;22.8;35.16;5.36;ASS;3;.197;.616702451634;.0503876037343;.276386355208;1.53491821735;0;0;0;0;0;0;0;0;0;0;0;0;0
8174;c0001-02;BIC-SNP;2000;1;24;250;-72.57766666666667;-16.72133333333334;N;33.9392618208;AP;2.02395134698;22.7;34.87;5.36;AM;5;1.644;.620625224919;.391151875761;7.40938495486;9.22384543988;440;170;0;0;0;250;0;20;0;0;0;0;440
5973;c0001-02;BIC-Olaya;2000;1;29;2344;-76.625;-14.79833333333334;N;3905.80283202;A0;38.5209948098;22.7;35.17;5.36;ASS;3;.477;.577798527452;.0273876360441;.95666186511;2.90064997729;38;0;0;0;0;0;0;0;0;22;16;0;38
5043;c0001-02;BIC-Olaya;2000;2;1;1745;-77.51833333333333;-12.87333333333333;CN;1366.47319888;A0;47.8382198738;22.7;35.19;5.36;ASS;3;.793;1.050690342;.043634765882;1.38881840106;3.24308594931;722;523;0;0;161;0;0;0;0;38;0;0;722
4991;c0001-02;BIC-Olaya;2000;2;1;2216;-77.555;-12.87166666666666;N;1421.46595623;A0;49.5700719028;22.7;35.17;5.36;ASS;3;.81;1.06384043197;.0471932593729;1.57127017254;3.62641545517;246;178;0;0;55;0;0;0;0;13;0;0;246
7061;c0001-02;BIC-SNP;2000;1;26;1958;-74.84616666666666;-16.15416666666666;N;3129.06991736;A0;29.9636509822;22.6;35.06;5.36;ASS;3;4.862;.581392835172;.0769263776437;.372103082504;3.15590989884;103;0;0;0;0;0;0;0;0;0;103;0;103
6520;c0001-02;BIC-SNP;2000;1;28;2006;-75.9225;-15.34016666666667;N;3136.88714738;A0;32.3073146501;22.6;35.16;5.36;ASS;3;.658;.677533526148;.166110389191;.394104193625;3.1360865122;126;100;0;14;0;0;0;0;0;12;0;0;126
4511;c0001-02;BIC-Olaya;2000;2;6;421;-78.02166666666666;-12.55166666666666;N;2515.73948862;A0;57.8777324506;22.6;34.98;5.36;AM;5;.473;.921718057055;.0480690994395;2.42116822225;3.11101442879;50;34;0;15;1;0;0;0;0;0;0;0;50
4524;c0001-02;BIC-Olaya;2000;2;6;416;-78.00666666666666;-12.54333333333333;N;2430.72165373;A0;56.9002990724;22.5;34.97;5.36;AM;5;.473;.902832504913;.0481801523336;2.39531046165;3.03998645701;60;41;0;18;1;0;0;0;0;0;0;0;60
4512;c0001-02;BIC-Olaya;2000;2;7;16;-78.02166666666666;-11.98333333333333;N;1853.53129122;A0;45.7281821635;22.2;34.9;5.36;AM;5;1.217;1.1054733103;.0834514707564;.826762945787;2.54552414469;759;722;0;30;0;0;0;0;0;7;0;0;759
7340;c0001-02;BIC-SNP;2000;1;26;339;-74.30516666666666;-16.4975;N;3115.07720519;A0;32.676835151;22.1;34.98;5.36;AM;5;1.272;.862337049777;.0864864993437;1.82586079871;3.74718442814;95;95;0;0;0;0;0;0;0;0;0;0;95
1937;c0001-02;BIC-Olaya;2000;2;17;1941;-80.53166666666667;-7.633333333333333;CN;444.275756722;AT;56.9866791181;22.1;34.94;5.36;AM;5;3.367;1.15245120651;.112722463017;.320158152473;5.86093588565;1247;1247;0;0;0;0;0;0;0;0;0;0;1247
7219;c0001-02;BIC-Olaya;2000;1;26;106;-74.5725;-16.471;N;3918.55909459;A0;37.9922623113;22;34.99;5.36;AM;5;1.302;.874321286147;.0717945283673;1.5999927122;2.63291044951;0;0;0;0;0;0;0;0;0;0;0;0;0
2320;c0001-02;BIC-Olaya;2000;2;13;907;-80.105;-8.845;D;1098.07399645;A0;72.2913671269;22;35.02;5.36;ASS;3;2.477;1.41500989821;.119662863485;1.37539631295;5.18395714068;6085;5783;0;60;182;0;0;0;0;0;60;0;6085
3266;c0001-02;BIC-Olaya;2000;2;10;518;-79.17166666666667;-10.35666666666667;CD;1736.52310963;A0;60.5211815466;21.9;35.12;5.36;ASS;3;.397;.811696360649;.0556814354657;.67471270525;3.03043399652;465;0;0;0;0;0;0;0;0;371;94;0;465
3249;c0001-02;BIC-Olaya;2000;2;10;523;-79.185;-10.365;CD;1786.030286;A0;61.4302158749;21.9;35.13;5.36;ASS;3;.378;.803264050019;.0562777257192;.682393237558;2.98226842501;462;0;0;0;0;0;0;0;0;369;93;0;462
2720;c0001-02;BIC-Olaya;2000;2;11;158;-79.74;-10.08666666666667;N;2894.63577278;A0;85.3179913259;21.9;35.04;5.36;ASS;3;.234;.753257951528;.0486580528187;2.67389564538;4.84612520083;0;0;0;0;0;0;0;0;0;0;0;0;0
3300;c0001-02;BIC-Olaya;2000;2;10;441;-79.13666666666667;-10.32833333333333;N;1584.20171149;A0;57.9435957718;21.8;35.11;5.36;ASS;3;.457;.838129870743;.0521001947542;.660524015295;3.19718408978;502;0;0;0;0;0;0;0;0;400;102;0;502
2482;c0001-02;BIC-Olaya;2000;2;14;1649;-79.95;-8.201666666666666;D;177.88100449;AP;40.4531455252;21.8;34.96;5.36;ACF;1;4.035;1.13750471849;.136746828682;.83773040243;13.9810231099;1682;1682;0;0;0;0;0;0;0;0;0;0;1682
7095;c0001-02;BIC-SNP;2000;1;26;2208;-74.79833333333333;-15.94866666666666;N;1864.56527276;A0;18.5136412322;21.7;35.09;5.36;ASS;3;3.636;.733832343601;.125595613567;1.51176188319;7.80913302564;503;0;0;0;0;0;0;0;0;0;503;0;503
2505;c0001-02;BIC-Olaya;2000;2;13;1717;-79.93166666666667;-8.458333333333334;D;276.224667203;AT;48.9550198497;21.6;34.92;5.36;ACF;1;3.221;1.07465806323;.151734099464;.784937005803;5.05347349882;757;734;0;0;23;0;0;0;0;0;0;0;757
2105;c0001-02;BIC-Olaya;2000;2;17;1729;-80.33666666666667;-7.533333333333333;D;201.356328526;AT;44.1167458679;21.5;34.95;5.36;ACF;1;3.75;1.26134230476;.118566493597;.564128621899;9.90917321759;1247;1247;0;0;0;0;0;0;0;0;0;0;1247
4296;c0001-02;BIC-SNP;2000;2;8;332;-78.25633333333333;-11.43866666666667;N;777.835655279;AT;36.5702601795;21.3;35.01;5.36;ACF;1;1.281;1.69137567523;.0939117018205;.922478200569;2.77062967907;18;0;0;0;0;0;0;0;0;18;0;0;18
6437;c0001-02;BIC-SNP;2000;1;29;912;-76.07483333333333;-14.88816666666667;D;758.829008515;AT;16.4927179313;21.1;35.04;5.36;ASS;3;2.908;.761758633981;.214757813019;.751219821248;4.06732256007;0;0;0;0;0;0;0;0;0;0;0;0;0
5213;c0001-02;BIC-SNP;2000;2;2;347;-77.34683333333334;-12.4715;N;311.901196975;AT;23.8983078643;21;34.9;5.36;ACF;1;2.433;.80128704445;.0892881460107;.636214846653;.990945451158;2408;2408;0;0;0;0;0;0;0;0;0;0;2408
4339;c0001-02;BIC-SNP;2000;2;8;512;-78.21066666666667;-11.24266666666667;CD;466.538317852;AT;34.168182099;20.7;34.93;5.36;ACF;1;2.301;2.00677930789;.168101431124;1.4617752245;3.58007012186;255;0;0;220;0;0;0;0;0;35;0;0;255
2914;c0001-02;BIC-SNP;2000;2;13;837;-79.53033333333333;-8.236;D;97.6706119257;AP;22.8312310069;20.4;34.85;5.36;ACF;1;2.925;1.69595724782;.476853609904;.498157961245;14.4396740661;2653;2205;0;0;0;0;0;0;0;0;0;448;2205
6044;c0001-02;BIC-SNP;2000;1;31;923;-76.55216666666666;-13.4495;D;119.374813749;AP;18.2764424568;20.1;34.98;5.36;ACF;1;3.46;1.33222607075;.275335065045;.784565575972;5.78954975372;1102;0;0;0;0;0;0;0;0;0;0;1102;0
6032;c0001-02;BIC-SNP;2000;1;31;940;-76.565;-13.46116666666667;D;125.407671414;AP;19.0822165;20;34.99;5.36;ACF;1;3.403;1.2898469041;.282087288037;.754015202315;5.41494145119;1050;0;0;0;0;0;0;0;0;0;0;1050;0
7817;c0001-02;BIC-SNP;2000;1;25;603;-73.3225;-16.4205;CD;49.6081534156;AP;2.75251986887;19.8;34.94;5.36;ACF;1;1.915;.751056236411;.200007018222;2.11208539098;6.24566470879;330;12;0;12;0;0;0;0;0;0;0;306;24
8754;c0001-02;BIC-Olaya;2000;1;21;312;-70.853;-18.0435;N;20;AP;1.46163785496;19;34.81;5.36;ACF;1;4.651;1.40240817748;.150336540612;1.97053189576;10.7226389245;61619;46029;0;0;0;0;0;0;0;0;0;15590;
3999;c0001-02;BIC-SNP;2000;2;10;1115;-78.5165;-9.7005;D;43.6023157828;AP;9.61785309616;17.9;34.84;5.36;ACF;1;5.583;2.17603520199;2.39421826183;2.22337472864;15.611228188;1096;998;0;0;0;0;0;0;0;0;0;98;998
245;c0001-02;BIC-Olaya;2000;2;24;158;-82.16333333333333;-4.983333333333333;N;4524.45187993;A0;53.0862905378;25.6;34;5.35;AES;2;.162;.533047543163;.57709673938;6.98649132888;1.3233966066;76;0;0;0;0;0;0;0;0;0;76;0;76
463;c0001-02;BIC-Olaya;2000;2;20;216;-81.84333333333333;-6.958333333333333;N;4897.67938207;A0;68.743198656;25.2;34.92;5.35;AM;5;1.191;.875816924899;.408901234903;2.48163618858;2.83537277505;0;0;0;0;0;0;0;0;0;0;0;0;0
747;c0001-02;BIC-Olaya;2000;2;24;1517;-81.555;-4.736666666666666;D;2235.7265429;A0;14.2613267383;25.1;34.03;5.35;AES;2;.882;.487826254671;.77138145104;3.52149716963;.640859562805;0;0;0;0;0;0;0;0;0;0;0;0;0
655;c0001-02;BIC-Olaya;2000;2;22;2125;-81.64333333333333;-4.996666666666666;N;2580.1355517;A0;26.2319952876;25;33.85;5.35;AES;2;.648;.455141000404;.475586939708;5.89724382566;.787573115818;114;0;0;0;0;0;0;0;0;0;114;0;114
589;c0001-02;BIC-Olaya;2000;2;19;2314;-81.71833333333333;-7.18;N;5018.34390814;A0;74.7193501927;25;34.91;5.35;AM;5;1.155;.874309639209;.200373056704;1.2440107414;2.65449273092;25;0;0;8;11;0;0;0;0;0;6;0;25
402;c0001-02;BIC-Olaya;2000;2;20;2318;-81.91333333333333;-6.433333333333334;N;5116.49219924;A0;52.3928969401;25;34.99;5.35;AM;5;1.065;.74575884321;1.40859153475;5.10308910463;1.8180761141;33;0;0;0;0;0;0;0;0;0;33;0;33
8570;c0001-02;BIC-Olaya;2000;1;22;245;-71.7185;-18.30666666666666;N;2084.23990703;A0;41.2503521267;24.8;35.05;5.35;ASS;3;.159;.638008705192;.138330627253;.702681003624;3.5148838484;815;0;0;0;0;0;0;0;0;815;0;0;815
1079;c0001-02;BIC-Olaya;2000;2;24;1918;-81.33;-4.54;CN;159.865134412;AP;2.71963754186;24.5;33.74;5.35;AES;2;2.18;.685223092296;1.22293233675;2.17408887168;.823391600145;41;0;0;0;0;0;0;0;0;23;18;0;41
1062;c0001-02;BIC-Olaya;2000;2;24;1912;-81.34166666666667;-4.553333333333334;CN;205.372049918;AT;3.23527766674;24.5;33.76;5.35;AES;2;2.074;.67198450129;1.20679014238;2.26034428545;.813300045957;0;0;0;0;0;0;0;0;0;0;0;0;0
1090;c0001-02;BIC-Olaya;2000;2;24;1924;-81.32;-4.526666666666666;CN;122.348010003;AP;2.18562630489;24.4;33.73;5.35;AES;2;2.281;.697470461781;1.23450893805;2.08943019872;.831364172034;17;0;0;0;0;0;0;0;0;17;0;0;17
1108;c0001-02;BIC-Olaya;2000;2;18;616;-81.31333333333333;-7.821666666666666;CD;5696.26044014;A0;95.1194043198;24.3;35.05;5.35;ASS;3;.371;.880712484538;.0773106290258;.312561308894;1.67655455165;0;0;0;0;0;0;0;0;0;0;0;0;0
5089;c0001-02;BIC-Olaya;2000;1;31;2224;-77.47333333333333;-13.67833333333333;N;3838.60343874;A0;67.7546452831;24.2;35.33;5.35;ASS;3;.367;.901712775777;.0453863730674;1.83149823088;1.6556866931;92;0;0;0;0;0;0;0;0;92;0;0;92
1137;c0001-02;BIC-Olaya;2000;2;22;1317;-81.30166666666666;-5.161666666666667;D;234.589166577;AT;7.25888105427;24.2;33.88;5.35;AES;2;.993;.517852613677;1.37642441861;2.47610004022;1.30939298853;3586;3500;0;86;0;0;0;0;0;0;0;0;3586
4454;c0001-02;BIC-Olaya;2000;2;2;304;-78.08333333333333;-13.16;N;4653.1882564;A0;83.8712410266;24.1;35.15;5.35;ASS;3;.4;1.53206982325;.0494762541007;.440376957468;2.531076935;112;0;0;0;0;0;0;0;0;93;19;0;112
4404;c0001-02;BIC-Olaya;2000;2;2;344;-78.14166666666667;-13.145;N;5278.09587443;A0;85.5264669134;24.1;35.14;5.35;ASS;3;.31;1.4422316401;.046304306337;.683815187592;2.50054123983;0;0;0;0;0;0;0;0;0;0;0;0;0
1910;c0001-02;BIC-Olaya;2000;2;13;317;-80.55833333333334;-9.308333333333334;N;5669.48860976;A0;108.805653592;24;35.13;5.35;ASS;3;1.842;.927964162942;.0645588702768;1.20015326795;2.5296662478;0;0;0;0;0;0;0;0;0;0;0;0;0
988;c0001-02;BIC-SNP;2000;2;22;700;-81.391;-5.4995;CD;903.570926109;A0;19.6812784456;24;34.01;5.35;AES;2;.671;.630249058748;.339267516984;2.53574915621;1.52950723684;0;0;0;0;0;0;0;0;0;0;0;0;0
1513;c0001-02;BIC-Olaya;2000;2;17;2334;-80.99333333333334;-7.911666666666667;N;3709.01038695;A0;88.0083955388;23.9;35.05;5.35;ASS;3;.733;.913653351113;.0780167275428;.303302654778;1.83379928513;96;25;0;48;0;0;0;0;0;16;7;0;96
7666;c0001-02;BIC-Olaya;2000;1;24;1626;-73.62333333333333;-16.82166666666666;D;2691.23776081;A0;31.5810144956;23.8;34.99;5.35;AM;5;.387;.664689248289;.078046493151;.807303508256;6.139506202;3;0;0;0;0;0;0;0;0;0;0;3;0
1742;c0001-02;BIC-Olaya;2000;2;17;1050;-80.77;-8.083333333333334;D;2333.04316111;A0;80.7706577925;23.8;35.05;5.35;ASS;3;1.533;.851131780292;.0979531592529;.366786352081;3.93170291135;0;0;0;0;0;0;0;0;0;0;0;0;0
909;c0001-02;BIC-SNP;2000;2;20;2100;-81.443;-6.155666666666667;N;2060.8218361;A0;20.1863495794;23.7;34.76;5.35;AES;2;2.462;1.03126986726;.341924420812;3.72151056176;2.48488303029;45;0;0;0;0;0;0;0;0;0;45;0;45
8286;c0001-02;BIC-SNP;2000;1;23;1323;-72.37233333333333;-17.39833333333333;D;943.598988007;A0;27.3424956361;23.6;35.09;5.35;ASS;3;.23;.649438870738;.215032115711;.141182068139;2.60738840837;0;0;0;0;0;0;0;0;0;0;0;0;0
7846;c0001-02;BIC-SNP;2000;1;24;2129;-73.25416666666666;-16.88083333333334;N;2094.33148404;A0;25.2517787359;23.6;34.99;5.35;AM;5;.371;.499025336172;.0871689710943;1.27096288944;5.12219778723;11;0;0;0;0;0;0;0;0;0;11;0;11
7714;c0001-02;BIC-SNP;2000;1;25;59;-73.51466666666667;-16.80316666666666;N;2361.04514562;A0;27.1939175561;23.6;35.01;5.35;ASS;3;.489;.618565809713;.0855406617367;1.01935243502;6.02458267773;23;0;0;0;0;0;0;0;0;0;23;0;23
3988;c0001-02;BIC-Olaya;2000;2;7;1124;-78.525;-12;D;3294.92254486;A0;67.0189551359;23.6;35.08;5.35;ASS;3;.223;.766318345507;.0723220860953;1.20231356981;3.9061161874;0;0;0;0;0;0;0;0;0;0;0;0;0
7717;c0001-02;BIC-SNP;2000;1;25;105;-73.505;-16.78883333333333;N;2289.99535365;A0;26.2276258896;23.5;35.01;5.35;AM;5;.534;.619179688237;.0878921137669;1.04625813333;6.02675481123;6;0;0;0;0;0;0;0;0;0;6;0;6
1160;c0001-02;BIC-Olaya;2000;2;25;808;-81.285;-4.231666666666666;D;325.36724483;AT;3.54083258072;23.5;33.5;5.35;ATS;4;3.283;.811770169002;1.08192076084;.863837402622;.801907066242;100;79;0;13;8;0;0;0;0;0;0;0;100
8234;c0001-02;BIC-SNP;2000;1;23;2129;-72.46366666666667;-17.05366666666667;N;292.381852951;AT;15.7281721198;23.4;35.02;5.35;ASS;3;.561;.532499944519;.265954122634;1.97643133105;4.41472116616;109;0;0;0;0;0;0;0;0;37;72;0;109
4311;c0001-02;BIC-Olaya;2000;2;6;543;-78.24166666666666;-12.685;CD;3978.20208779;A0;73.4446790203;23.4;35.05;5.35;ASS;3;.269;.917563176406;.0492538052996;2.76463682187;3.0146245663;0;0;0;0;0;0;0;0;0;0;0;0;0
4300;c0001-02;BIC-Olaya;2000;2;6;551;-78.255;-12.69333333333333;CD;4088.75997705;A0;74.3395006183;23.4;35.06;5.35;ASS;3;.243;.909923629465;.0488822418081;2.79848987595;2.9641760222;0;0;0;0;0;0;0;0;0;0;0;0;0
1734;c0001-02;BIC-Olaya;2000;2;14;110;-80.77666666666667;-8.961666666666666;N;5922.99379529;A0;107.296906769;23.4;35.14;5.35;ASS;3;1.545;1.05586416524;.108924878581;.431971002269;2.43620580429;687;0;82;220;73;0;0;0;0;0;312;0;687
8238;c0001-02;BIC-SNP;2000;1;23;2135;-72.45966666666666;-17.03716666666667;N;272.013662555;AT;14.8477132314;23.3;35.02;5.35;ASS;3;.597;.53651580513;.272735301961;2.09487932184;4.52839503703;126;0;0;0;0;0;0;0;0;40;86;0;126
8237;c0001-02;BIC-SNP;2000;1;23;2142;-72.46033333333334;-17.02016666666667;N;250.288658141;AT;14.155656244;23.3;35.01;5.35;ASS;3;.634;.539461540862;.278353215914;2.26388225524;4.67969791697;125;0;0;0;0;0;0;0;0;25;100;0;125
1863;c0001-02;BIC-Olaya;2000;2;17;29;-80.61166666666666;-8.28;N;1579.34049803;A0;76.4303819169;23.3;35.04;5.35;ASS;3;2.604;.804168202474;.128553566561;.502567980545;4.47948270938;626;0;6;389;131;0;0;0;0;0;100;0;626
1745;c0001-02;BIC-Olaya;2000;2;14;104;-80.76333333333334;-8.95;N;5906.37960635;A0;106.34539536;23.3;35.14;5.35;ASS;3;1.6;1.07475104304;.11100118439;.447225364482;2.53563883639;1623;0;189;505;168;0;0;0;0;0;761;0;1623
8526;c0001-02;BIC-SNP;2000;1;22;725;-71.8;-17.94333333333334;D;1499.6390994;A0;30.5377238337;23.2;34.99;5.35;AM;5;.343;.773421879661;.0927269560407;1.81208107583;5.09053340628;2;0;0;2;0;0;0;0;0;0;0;0;2
6654;c0001-02;BIC-SNP;2000;1;28;440;-75.58916666666667;-15.58766666666667;N;2525.53320721;A0;27.1264898554;23.2;35.23;5.35;ASS;3;.508;.638398731871;.128795004436;1.56092444702;2.97117130068;0;0;0;0;0;0;0;0;0;0;0;0;0
4173;c0001-02;BIC-Olaya;2000;2;7;323;-78.36333333333333;-12.18166666666667;N;2794.97065627;A0;66.7637570659;23.2;34.99;5.35;AM;5;.285;.733872656741;.0808035280368;1.90117246049;3.9020818976;0;0;0;0;0;0;0;0;0;0;0;0;0
6569;c0001-02;BIC-SNP;2000;1;28;638;-75.7995;-15.57066666666666;CD;3600.1268546;A0;35.1094147309;23.1;35.21;5.35;ASS;3;.323;.637362563215;.0992215150934;1.62240806824;2.42167702483;0;0;0;0;0;0;0;0;0;0;0;0;0
5444;c0001-02;BIC-Olaya;2000;2;1;314;-77.12;-13.20166666666666;N;1195.54842891;A0;38.2629950908;23.1;35.03;5.35;ASS;3;.78;.681695776004;.057522876144;.287438602862;.56270853135;510;326;0;129;49;0;0;0;0;0;6;0;510
4126;c0001-02;BIC-Olaya;2000;2;7;1307;-78.39833333333333;-11.87666666666667;D;2163.51863646;A0;56.6003605346;23.1;35.04;5.35;ASS;3;.295;.881032499799;.0730151391238;1.05994054144;3.6302477992;0;0;0;0;0;0;0;0;0;0;0;0;0
1583;c0001-02;BIC-SNP;2000;2;22;250;-80.94166666666666;-5.555333333333333;N;35.0115523732;AP;2.97531940947;23.1;34.21;5.35;AES;2;1.327;.77961486881;.405104451242;2.19589329583;4.48425946605;226;0;0;0;0;226;0;0;0;0;0;0;226
7347;c0001-02;BIC-Olaya;2000;1;25;439;-74.29166666666667;-17.08833333333334;CD;5907.59517665;A0;61.2580455375;23;34.96;5.35;AM;5;.177;.683929772936;.0636685505904;.373275965701;3.12607846901;221;0;0;0;0;0;0;0;0;135;0;86;135
7330;c0001-02;BIC-Olaya;2000;1;25;347;-74.32233333333333;-17.154;N;5589.30265462;A0;65.5148571417;23;34.96;5.35;AM;5;.248;.685857648992;.0635279015782;.321487474521;3.11651729564;87;0;0;0;0;0;0;0;0;53;0;34;53
